minsplit,maxdepth,CP,nsplit,rel error,xerror,xstd
24,37,0.01,13,0.253171176697124,0.46952615382048,0.0334642211322038
25,37,0.0138207363616421,9,0.305032059944618,0.510941133622218,0.0347716868393547
26,37,0.0228613994646326,6,0.361904955412492,0.4983451345911,0.0370229710416895
27,37,0.0181887244195162,7,0.33904355594786,0.544080583145811,0.0401876490952065
28,37,0.0138207363616421,9,0.305032059944618,0.508381879080285,0.0360809781503351
29,37,0.01,12,0.266503845101715,0.497591447293234,0.0350338983377697
30,37,0.01,12,0.266503845101715,0.511928009365951,0.0337249646860702
31,37,0.01,12,0.266503845101715,0.509022688649146,0.0409463371152945
32,37,0.0138207363616421,9,0.305032059944618,0.484635288866878,0.0348337783618437
33,37,0.0113197934801584,11,0.277823638581874,0.517995937531911,0.0354672292475528
34,37,0.0138207363616421,9,0.305032059944618,0.530836367901253,0.036626039099859
35,37,0.01,12,0.266503845101715,0.518372854865682,0.0345809866512386
36,37,0.0158227715837251,8,0.320854831528344,0.498251017642773,0.0347659392805407
37,37,0.0158227715837251,8,0.320854831528344,0.507083279107152,0.0382058452295839
38,37,0.0228613994646326,6,0.361904955412492,0.509007102584014,0.0368114608112315
39,37,0.0138207363616421,9,0.305032059944618,0.491306191838685,0.03480569340009
40,37,0.0158227715837251,8,0.320854831528344,0.524557483858211,0.0355463168501661
20,38,0.01,13,0.253171176697124,0.484916223974312,0.0316159004690877
21,38,0.0243740855494423,5,0.386279040961935,0.516246095256197,0.0376133282131229
22,38,0.0158227715837251,8,0.320854831528344,0.528897746091108,0.0372445638009386
23,38,0.0133876850011026,10,0.291211323582976,0.51851498900453,0.0345203536788835
24,38,0.0181887244195162,7,0.33904355594786,0.504674182059644,0.0358907124904016
25,38,0.0138207363616421,9,0.305032059944618,0.56586473637685,0.0359203861198325
26,38,0.01,13,0.253171176697124,0.515284956405528,0.0357997971150715
27,38,0.0138207363616421,9,0.305032059944618,0.541323269967979,0.0367810663436536
28,38,0.01,13,0.253171176697124,0.510445070609946,0.0347458219185969
29,38,0.01,12,0.266503845101715,0.51197519029358,0.0362629476109421
30,38,0.01,12,0.266503845101715,0.493455381652561,0.0341342323283961
31,38,0.01,12,0.266503845101715,0.520304065142545,0.0325076926448431
32,38,0.0158227715837251,8,0.320854831528344,0.484607383115923,0.03598974451225
33,38,0.0113197934801584,11,0.277823638581874,0.496307405648263,0.0334060500689631
34,38,0.0158227715837251,8,0.320854831528344,0.514935921962504,0.0370291949296947
35,38,0.01,12,0.266503845101715,0.469300771167325,0.0336817054610371
36,38,0.0138207363616421,9,0.305032059944618,0.504608119387726,0.0341484935215594
37,38,0.0138207363616421,9,0.305032059944618,0.472166722295032,0.0301241146828227
38,38,0.0113197934801584,11,0.277823638581874,0.506493958825257,0.0350889832003221
39,38,0.01,12,0.266503845101715,0.496623026446052,0.035537867337675
40,38,0.0243740855494423,5,0.386279040961935,0.504341220403865,0.0368509400226192
20,39,0.0158227715837251,8,0.320854831528344,0.523658593482467,0.0359014695858566
21,39,0.0181887244195162,7,0.33904355594786,0.541896993472686,0.0397370989370436
22,39,0.0138207363616421,9,0.305032059944618,0.467464910034865,0.0328549616963889
23,39,0.0138207363616421,9,0.305032059944618,0.53145919377816,0.0354776013638603
24,39,0.0181887244195162,7,0.33904355594786,0.529314267167589,0.0390599815601582
25,39,0.01,13,0.253171176697124,0.544655792026316,0.0367370497882621
26,39,0.0243740855494423,5,0.386279040961935,0.488577747029038,0.0353236119898546
27,39,0.0158227715837251,8,0.320854831528344,0.516762246236176,0.0356947051055135
28,39,0.01,13,0.253171176697124,0.475401028526125,0.0347305376512475
29,39,0.0113197934801584,11,0.277823638581874,0.54235355286754,0.0374495480916226
30,39,0.0133876850011026,10,0.291211323582976,0.504536688943404,0.0348741145394209
31,39,0.0113197934801584,11,0.277823638581874,0.476945880777072,0.0321144553846635
32,39,0.01,12,0.266503845101715,0.515867865163755,0.0377352258648215
33,39,0.01,12,0.266503845101715,0.517224079294354,0.037480856008535
34,39,0.0297778920269983,4,0.416056932988933,0.521282160346007,0.0385780926410075
35,39,0.01,12,0.266503845101715,0.473993352083701,0.0323019312736541
36,39,0.01,12,0.266503845101715,0.512577950957315,0.0345945273484398
37,39,0.0113197934801584,11,0.277823638581874,0.517361454151174,0.0336447851107514
38,39,0.0228613994646326,6,0.361904955412492,0.510548480919583,0.0357334112065682
39,39,0.0158227715837251,8,0.320854831528344,0.495274587961476,0.0352995680729717
40,39,0.0181887244195162,7,0.33904355594786,0.505312667726574,0.0359683364255274
20,40,0.0181887244195162,7,0.33904355594786,0.538800156471309,0.0381804915605252
21,40,0.01,13,0.253171176697124,0.495919118777742,0.0376084674337527
22,40,0.0158227715837251,8,0.320854831528344,0.512943484536389,0.0394905740184319
23,40,0.01,13,0.253171176697124,0.518575497828868,0.0373837179434331
24,40,0.01,13,0.253171176697124,0.543181707682557,0.03639419600219
25,40,0.0181887244195162,7,0.33904355594786,0.531454749830825,0.0385970345622627
26,40,0.0113197934801584,12,0.264490970177282,0.55031940269443,0.0383340204140266
27,40,0.0133876850011026,10,0.291211323582976,0.497675401712211,0.0334956503340129
28,40,0.0133326684045915,11,0.277823638581874,0.473655997408441,0.0332392272767338
29,40,0.0133876850011026,10,0.291211323582976,0.50043445542129,0.0333649559792661
30,40,0.01,12,0.266503845101715,0.497045192191879,0.0346475345539899
31,40,0.01,12,0.266503845101715,0.484531481573525,0.0338216969545573
32,40,0.01,12,0.266503845101715,0.514235936321183,0.0349777772125878
33,40,0.0158227715837251,8,0.320854831528344,0.49668733880078,0.0337631657575972
34,40,0.0158227715837251,8,0.320854831528344,0.556603685161737,0.038065343698951
35,40,0.0181887244195162,7,0.33904355594786,0.542547378849815,0.0399422873986557
36,40,0.01,12,0.266503845101715,0.507238974125977,0.0364736031592177
37,40,0.01,12,0.266503845101715,0.485864274843276,0.0352493290984696
38,40,0.01,12,0.266503845101715,0.48688859506,0.0323985268733904
39,40,0.0133876850011026,10,0.291211323582976,0.490305262885375,0.0344903530499369
40,40,0.01,12,0.266503845101715,0.530064067563499,0.0358062108941057
